motor_id,cycle,vibration_mean,vibration_std,temperature_mean,temperature_slope,current_mean,current_std,RUL
423,31,2.805,0.5008,45.68,0.0233,4.593,0.1965,125
423,32,3.181,0.4365,46.64,0.0246,4.52,0.1441,125
423,33,3.291,0.4517,45.84,0.0387,4.584,0.2238,125
423,34,3.223,0.4296,47.43,0.0299,4.501,0.1803,125
423,35,3.414,0.3875,46.36,0.0214,4.424,0.1503,125
423,36,2.998,0.4694,45.47,0.0306,4.555,0.1307,125
423,37,3.473,0.3471,49.32,0.0277,4.556,0.1996,125
423,38,3.255,0.5116,47.49,0.0267,4.439,0.181,125
423,39,2.947,0.443,48.0,0.018,4.554,0.1631,125
423,40,3.719,0.4132,48.42,0.0322,4.401,0.1704,125
423,41,3.634,0.4589,47.39,0.0128,4.555,0.188,125
423,42,3.594,0.3163,47.85,0.0219,4.558,0.085,125
423,43,3.408,0.542,48.01,0.0362,4.554,0.18,125
423,44,3.743,0.5003,46.54,0.0329,4.645,0.1627,125
423,45,3.57,0.4292,46.64,0.0352,4.553,0.2258,125
423,46,3.58,0.5454,47.19,0.0286,4.684,0.2079,125
423,47,3.335,0.4741,46.78,0.0197,4.629,0.2079,125
423,48,3.147,0.4585,48.28,0.0317,4.67,0.1276,125
423,49,3.9,0.5159,49.29,0.0247,4.641,0.1919,125
423,50,3.72,0.5655,49.86,0.0377,4.779,0.1624,125
423,51,2.94,0.5074,48.38,0.0268,4.781,0.1845,125
423,52,3.266,0.5809,50.44,0.0465,4.531,0.178,125
423,53,4.116,0.5468,49.95,0.0493,4.689,0.1659,125
423,54,3.324,0.504,47.75,0.0361,4.587,0.1993,125
423,55,3.974,0.6075,47.39,0.0526,4.681,0.264,125
423,56,3.906,0.5433,49.63,0.0186,4.728,0.1685,125
423,57,3.858,0.5957,49.82,0.0379,4.818,0.2403,125
423,58,3.92,0.5481,48.79,0.0222,4.671,0.1856,125
423,59,3.474,0.507,48.5,0.0394,4.658,0.2344,125
423,60,3.916,0.5379,50.26,0.0346,4.718,0.19,125
423,61,3.544,0.5683,48.03,0.0534,4.75,0.2258,125
423,62,4.057,0.5421,48.39,0.0182,4.677,0.2017,125
423,63,3.967,0.5768,48.33,0.0241,4.715,0.1986,125
423,64,3.843,0.4693,49.99,0.0245,4.762,0.3093,125
423,65,3.642,0.4997,48.99,0.0354,4.732,0.204,125
423,66,3.551,0.5612,49.06,0.0415,4.954,0.1795,125
423,67,4.086,0.5507,50.08,0.0481,4.745,0.2296,125
423,68,3.463,0.5759,48.5,0.0255,4.915,0.2097,125
423,69,3.942,0.5525,49.1,0.0624,4.864,0.2164,125
423,70,3.954,0.6112,49.47,0.0463,4.897,0.2339,125
423,71,4.265,0.5787,47.92,0.0312,4.696,0.2562,125
423,72,3.81,0.5887,51.46,0.0508,4.94,0.2091,125
423,73,4.507,0.5245,51.03,0.044,4.788,0.2045,125
423,74,4.025,0.535,49.72,0.0299,5.094,0.2575,125
423,75,4.333,0.6169,50.89,0.0245,4.975,0.2139,124
423,76,4.464,0.6364,50.69,0.045,4.669,0.2648,123
423,77,4.621,0.5902,50.98,0.028,4.995,0.1975,122
423,78,4.194,0.6416,48.68,0.0461,4.924,0.2513,121
423,79,4.32,0.5334,49.7,0.055,4.954,0.223,120
423,80,3.894,0.6125,50.73,0.0325,4.785,0.2635,119
423,81,4.345,0.7289,50.37,0.043,5.064,0.24,118
423,82,4.084,0.6399,50.6,0.0433,4.866,0.2691,117
423,83,4.005,0.6218,49.77,0.0522,4.973,0.2188,116
423,84,4.024,0.6226,51.32,0.0603,4.955,0.2714,115
423,85,4.625,0.6636,50.71,0.0387,5.127,0.2507,114
423,86,4.224,0.6297,49.5,0.0308,4.963,0.2643,113
423,87,4.451,0.7081,50.75,0.0598,5.225,0.2792,112
423,88,4.804,0.6888,50.26,0.0523,4.982,0.291,111
423,89,4.105,0.6334,49.98,0.0454,5.09,0.2477,110
423,90,4.252,0.6607,51.86,0.0382,5.017,0.2875,109
423,91,4.581,0.6653,52.45,0.0185,5.032,0.2613,108
423,92,4.575,0.7521,52.68,0.0211,4.997,0.1914,107
423,93,4.651,0.6898,52.56,0.0568,4.983,0.2538,106
423,94,4.355,0.6156,50.1,0.0405,4.85,0.254,105
423,95,4.621,0.6553,52.05,0.0544,5.284,0.2398,104
423,96,4.142,0.7042,52.23,0.0425,5.372,0.2343,103
423,97,4.458,0.7757,51.99,0.0632,5.146,0.272,102
423,98,4.571,0.7308,52.06,0.0592,4.935,0.2875,101
423,99,4.15,0.6811,51.33,0.0363,5.052,0.2322,100
423,100,4.438,0.6956,51.08,0.0577,4.969,0.2864,99
423,101,4.267,0.771,51.78,0.0277,5.142,0.2802,98
423,102,4.173,0.6572,51.72,0.058,4.968,0.3086,97
423,103,4.802,0.7523,49.81,0.0554,4.883,0.3017,96
423,104,4.44,0.7634,52.37,0.053,5.233,0.2355,95
423,105,4.535,0.7638,54.37,0.06,5.08,0.2849,94
423,106,4.852,0.7645,51.54,0.0386,5.103,0.2928,93
423,107,4.911,0.6498,52.81,0.0644,5.027,0.2809,92
423,108,4.518,0.7689,53.15,0.0584,5.129,0.287,91
423,109,4.46,0.8184,51.39,0.0519,5.168,0.2484,90
423,110,4.657,0.7433,53.73,0.056,5.214,0.3041,89
423,111,4.588,0.8065,52.65,0.0433,5.025,0.2483,88
423,112,4.402,0.7364,51.58,0.0836,5.27,0.3085,87
423,113,4.425,0.7762,52.82,0.0775,5.175,0.3474,86
423,114,4.722,0.8063,54.37,0.0521,5.067,0.2897,85
423,115,4.981,0.8143,53.0,0.0608,5.194,0.2596,84
423,116,4.648,0.7713,53.55,0.0585,5.396,0.2915,83
423,117,4.41,0.7897,54.5,0.0607,5.238,0.3457,82
423,118,4.77,0.839,53.16,0.0739,5.05,0.3552,81
423,119,4.81,0.7208,52.57,0.0643,5.193,0.3178,80
423,120,5.291,0.791,52.49,0.0606,5.458,0.2648,79
423,121,4.95,0.7563,53.38,0.0548,5.37,0.303,78
423,122,4.801,0.8808,55.17,0.0692,5.31,0.2428,77
423,123,4.618,0.7974,55.59,0.047,5.31,0.3228,76
423,124,4.881,0.8103,51.77,0.0568,5.345,0.3384,75
423,125,4.692,0.8092,52.39,0.0701,5.421,0.3177,74
423,126,4.949,0.7444,55.76,0.0528,5.307,0.3353,73
423,127,5.053,0.8655,52.32,0.0698,5.477,0.3282,72
423,128,4.751,0.8216,54.68,0.0602,5.296,0.3094,71
423,129,5.213,0.7354,53.06,0.0682,5.273,0.2972,70
423,130,5.333,0.836,53.21,0.0635,5.414,0.2967,69
423,131,5.077,0.8303,54.05,0.0545,5.418,0.2964,68
423,132,4.886,0.7576,53.85,0.0641,5.339,0.3245,67
423,133,4.892,0.7949,56.47,0.0609,5.433,0.2992,66
423,134,4.79,0.8076,54.43,0.0665,5.421,0.3596,65
423,135,5.114,0.8768,55.34,0.0542,5.367,0.3633,64
423,136,5.656,0.7631,55.35,0.0441,5.521,0.3134,63
423,137,4.812,0.8626,52.71,0.0665,5.35,0.2834,62
423,138,5.071,0.8415,55.02,0.0645,5.394,0.3431,61
423,139,5.328,0.902,54.22,0.047,5.493,0.3012,60
423,140,4.961,0.9216,53.88,0.0541,5.421,0.3456,59
423,141,5.312,0.9054,56.29,0.0843,5.274,0.293,58
423,142,4.949,0.8783,56.11,0.0784,5.514,0.3576,57
423,143,5.469,0.8594,55.85,0.0654,5.493,0.3598,56
423,144,4.825,0.7573,55.36,0.0577,5.528,0.324,55
423,145,5.56,0.903,55.32,0.083,5.456,0.3465,54
423,146,5.415,0.8829,54.85,0.0478,5.438,0.3383,53
423,147,5.445,0.9508,56.3,0.0677,5.551,0.3409,52
423,148,5.455,0.9044,57.37,0.0602,5.628,0.3546,51
423,149,5.789,0.953,55.63,0.0719,5.661,0.3764,50
423,150,5.023,0.8362,56.27,0.0681,5.474,0.2959,49
423,151,5.513,0.8868,55.66,0.0661,5.678,0.3496,48
423,152,5.433,0.9465,57.66,0.0626,5.534,0.3469,47
423,153,5.912,0.8507,55.78,0.0697,5.713,0.3365,46
423,154,5.401,0.8398,55.04,0.0593,5.563,0.3502,45
423,155,5.621,0.9603,56.05,0.0695,5.439,0.3781,44
423,156,5.357,0.9413,56.67,0.0765,5.556,0.3088,43
423,157,5.427,0.8866,56.64,0.0618,5.683,0.3829,42
423,158,5.409,0.981,55.93,0.0856,5.596,0.3587,41
423,159,5.595,0.8815,57.42,0.0878,5.515,0.3643,40
423,160,5.252,1.006,55.9,0.0807,5.797,0.4156,39
423,161,5.467,0.9697,56.88,0.0636,5.777,0.3398,38
423,162,5.475,0.9846,55.57,0.0845,5.768,0.3232,37
423,163,5.73,0.9721,56.81,0.0727,5.746,0.3696,36
423,164,5.702,0.8966,57.67,0.0686,5.591,0.3501,35
423,165,5.733,1.0757,57.63,0.0785,5.829,0.3772,34
423,166,6.045,0.9231,57.99,0.0844,5.67,0.3933,33
423,167,5.441,0.9997,56.66,0.0688,5.655,0.3258,32
423,168,5.648,0.9361,57.03,0.0803,5.659,0.3898,31
423,169,5.906,0.9096,56.28,0.0817,5.721,0.3882,30
423,170,5.483,0.9734,58.32,0.0885,5.69,0.3988,29
423,171,5.762,0.9193,57.4,0.0803,5.676,0.3484,28
423,172,5.886,1.0557,56.45,0.0884,5.699,0.4191,27
423,173,5.657,1.0172,59.56,0.092,5.75,0.387,26
423,174,5.834,1.0738,56.97,0.0829,5.899,0.4061,25
423,175,5.319,1.0093,58.89,0.0713,5.747,0.4091,24
423,176,5.804,0.9987,56.34,0.0764,5.814,0.4104,23
423,177,5.624,1.0209,57.24,0.0764,5.803,0.4087,22
423,178,5.629,1.011,58.48,0.0788,5.586,0.4278,21
423,179,5.798,0.9746,59.3,0.101,5.895,0.3527,20
423,180,5.501,0.9868,56.56,0.0823,5.861,0.3502,19
423,181,5.832,1.0024,58.03,0.1073,5.904,0.3569,18
423,182,5.92,1.053,57.65,0.0828,5.818,0.4314,17
423,183,6.439,1.0605,56.86,0.0834,5.756,0.3715,16
423,184,6.327,1.0738,58.72,0.0895,5.907,0.3806,15
423,185,6.164,1.1721,56.73,0.07,5.94,0.4071,14
423,186,6.16,0.9764,57.6,0.0817,5.91,0.373,13
423,187,6.107,1.0804,59.31,0.0823,5.738,0.4619,12
423,188,5.868,1.0107,57.96,0.0743,5.833,0.406,11
423,189,5.858,0.9991,60.02,0.0979,5.903,0.4024,10
423,190,6.126,1.1385,60.07,0.0926,5.998,0.3906,9
423,191,5.882,1.0814,60.39,0.082,5.878,0.4529,8
423,192,6.422,1.0479,59.77,0.0685,5.99,0.4046,7
423,193,6.089,1.0538,57.92,0.0708,6.003,0.4537,6
423,194,6.271,1.0906,57.13,0.1005,5.926,0.4328,5
423,195,6.794,1.0373,59.25,0.0909,5.894,0.3992,4
423,196,6.367,1.0903,60.54,0.0788,5.996,0.4386,3
423,197,6.673,1.0167,59.64,0.089,6.05,0.3921,2
423,198,6.637,1.1006,60.08,0.0967,5.897,0.397,1
423,199,5.964,1.0411,58.81,0.0945,5.972,0.4504,0
424,1,3.184,0.3331,45.64,0.0286,4.446,0.1807,125
424,2,2.981,0.2402,46.3,0.0022,4.372,0.1241,125
424,3,2.509,0.2808,45.49,0.0176,4.417,0.1539,125
424,4,2.645,0.2985,45.94,-0.0117,4.281,0.0999,125
424,5,2.85,0.3223,46.3,0.0064,4.381,0.0837,125
424,6,3.129,0.33,44.25,0.0076,4.376,0.1291,125
424,7,2.553,0.3599,46.35,0.0159,4.453,0.1638,125
424,8,2.788,0.3201,47.34,0.0173,4.305,0.1421,125
424,9,2.746,0.286,44.94,0.017,4.478,0.0756,125
424,10,2.782,0.254,46.18,0.0221,4.44,0.1869,125
424,11,2.841,0.2807,46.12,0.0157,4.417,0.1462,125
424,12,2.843,0.3771,45.79,0.0152,4.396,0.1253,125
424,13,3.078,0.3688,47.39,0.0184,4.534,0.1286,125
424,14,3.085,0.3005,46.94,0.014,4.366,0.1815,125
424,15,2.812,0.273,46.12,0.0174,4.408,0.1457,125
424,16,2.978,0.3007,46.67,0.0183,4.486,0.1914,125
424,17,2.852,0.3845,48.12,0.0186,4.608,0.1268,125
424,18,3.254,0.3666,47.37,-0.0027,4.5,0.1611,125
424,19,2.929,0.3675,46.08,0.0045,4.349,0.1889,125
424,20,3.136,0.444,47.95,0.0075,4.313,0.1516,125
424,21,2.988,0.3982,47.76,0.0182,4.48,0.151,125
424,22,3.101,0.3783,47.76,0.0241,4.623,0.1881,125
424,23,3.113,0.4314,47.19,0.0186,4.575,0.1536,125
424,24,3.18,0.4696,46.17,0.0212,4.435,0.1783,125
424,25,3.197,0.4095,47.26,0.0211,4.712,0.1484,125
424,26,2.988,0.4285,46.29,0.0208,4.436,0.2167,125
424,27,3.273,0.4754,49.14,0.0296,4.589,0.1488,125
424,28,3.547,0.4484,46.95,0.0192,4.533,0.1371,125
424,29,2.836,0.4395,46.99,0.0231,4.509,0.1587,125
424,30,3.573,0.513,48.6,0.0327,4.627,0.1974,125
424,31,3.124,0.5595,47.89,0.0168,4.712,0.1698,125
424,32,3.359,0.5212,48.63,0.0343,4.487,0.1865,125
424,33,3.282,0.4555,47.85,0.0266,4.411,0.1204,125
424,34,3.422,0.3523,48.72,0.0039,4.789,0.1059,125
424,35,3.242,0.4388,49.31,0.0152,4.52,0.1613,125
424,36,3.347,0.5024,48.12,0.0278,4.7,0.2083,125
424,37,3.706,0.4885,50.72,0.0272,4.542,0.1384,125
424,38,3.662,0.4677,49.6,0.024,4.505,0.1879,125
424,39,3.447,0.4059,49.31,0.0356,4.85,0.2414,125
424,40,3.613,0.5171,48.9,0.0254,4.826,0.1926,125
424,41,3.509,0.5382,49.1,0.0327,4.74,0.2025,125
424,42,3.473,0.4733,47.96,0.0421,4.661,0.198,125
424,43,3.126,0.5603,47.95,0.0307,4.799,0.2546,125
424,44,3.376,0.5014,49.16,0.0394,4.739,0.1582,125
424,45,3.272,0.5411,49.42,0.0367,4.593,0.2326,125
424,46,4.114,0.5234,49.32,0.0335,4.753,0.2092,125
424,47,4.039,0.4433,50.33,0.0116,4.835,0.1646,125
424,48,3.621,0.5666,47.96,0.0381,4.717,0.1493,125
424,49,3.844,0.5036,48.43,0.0463,4.729,0.168,125
424,50,3.64,0.4786,51.47,0.0345,4.759,0.2556,125
424,51,3.932,0.5372,48.84,0.0318,4.629,0.187,124
424,52,4.081,0.5256,49.79,0.0458,4.781,0.1507,123
424,53,3.782,0.457,51.14,0.0426,4.707,0.2185,122
424,54,3.752,0.6516,50.06,0.0326,4.856,0.2015,121
424,55,3.846,0.5197,51.37,0.0371,4.634,0.2169,120
424,56,3.837,0.5666,51.61,0.0224,4.77,0.1917,119
424,57,3.819,0.5642,52.21,0.031,4.967,0.1938,118
424,58,4.025,0.6005,52.24,0.026,4.771,0.1573,117
424,59,3.934,0.5924,49.8,0.0334,4.819,0.1793,116
424,60,3.745,0.5434,50.75,0.0298,4.837,0.2143,115
424,61,4.65,0.6133,49.91,0.0341,4.998,0.2328,114
424,62,4.033,0.5236,49.49,0.0346,5.069,0.2347,113
424,63,4.078,0.5883,51.74,0.0403,4.915,0.229,112
424,64,4.233,0.5894,50.56,0.0612,4.82,0.2817,111
424,65,3.848,0.71,51.2,0.0421,5.039,0.2525,110
424,66,4.023,0.6194,51.49,0.0441,4.932,0.2388,109
424,67,3.818,0.6061,50.31,0.0385,4.995,0.2215,108
424,68,3.982,0.7021,50.66,0.0414,5.026,0.2164,107
424,69,4.037,0.5863,51.33,0.0356,4.832,0.2675,106
424,70,4.106,0.6429,52.8,0.0479,5.062,0.2243,105
424,71,4.191,0.6992,51.9,0.0282,4.937,0.2297,104
424,72,4.376,0.6523,50.58,0.0513,5.004,0.2666,103
424,73,3.913,0.5526,49.77,0.038,5.038,0.1889,102
424,74,4.624,0.5933,51.89,0.0476,4.996,0.254,101
424,75,4.363,0.5418,50.89,0.031,5.075,0.1917,100
424,76,4.4,0.6224,51.16,0.067,4.964,0.2661,99
424,77,4.439,0.7074,53.02,0.0431,5.009,0.3198,98
424,78,3.791,0.6205,51.43,0.0478,4.983,0.2325,97
424,79,4.691,0.6154,52.79,0.0298,5.141,0.2356,96
424,80,4.011,0.6471,50.54,0.0584,5.157,0.2683,95
424,81,4.415,0.5827,52.28,0.0573,5.19,0.2742,94
424,82,4.48,0.6702,51.27,0.0602,5.112,0.2421,93
424,83,4.59,0.6897,51.35,0.0635,4.949,0.3139,92
424,84,4.792,0.6536,51.99,0.0505,5.118,0.2538,91
424,85,4.676,0.6008,53.83,0.0392,5.087,0.2775,90
424,86,3.913,0.7767,51.66,0.0412,5.042,0.2613,89
424,87,4.357,0.6372,53.24,0.0336,5.105,0.3054,88
424,88,4.787,0.7565,52.93,0.0641,5.13,0.2474,87
424,89,4.685,0.6668,51.69,0.0607,5.369,0.3717,86
424,90,4.421,0.7492,52.43,0.0418,5.254,0.2594,85
424,91,4.228,0.7179,53.33,0.0503,5.161,0.334,84
424,92,4.546,0.7276,53.67,0.0482,5.188,0.3095,83
424,93,4.46,0.6913,51.58,0.0385,5.168,0.3209,82
424,94,4.231,0.7483,53.53,0.0598,4.994,0.2973,81
424,95,4.209,0.7855,52.4,0.0435,5.218,0.2618,80
424,96,4.428,0.7266,53.55,0.0594,5.264,0.3329,79
424,97,4.804,0.7263,53.49,0.0508,5.257,0.296,78
424,98,4.63,0.7055,55.23,0.0476,5.317,0.3176,77
424,99,4.731,0.736,54.07,0.0561,5.282,0.2865,76
424,100,4.937,0.6632,53.02,0.0553,5.239,0.2892,75
424,101,4.792,0.7133,55.55,0.0417,5.337,0.2817,74
424,102,4.839,0.8392,53.02,0.0563,5.285,0.3032,73
424,103,5.002,0.7956,55.66,0.0492,5.271,0.299,72
424,104,5.093,0.7688,53.45,0.0629,5.358,0.2886,71
424,105,5.002,0.7933,55.88,0.0488,5.306,0.2828,70
424,106,4.929,0.7593,53.98,0.0701,5.373,0.2876,69
424,107,4.887,0.8065,54.67,0.0479,5.604,0.3113,68
424,108,4.7,0.7172,54.99,0.0666,5.431,0.2607,67
424,109,4.731,0.8465,53.55,0.056,5.358,0.3696,66
424,110,5.319,0.7965,55.16,0.0567,5.502,0.3198,65
424,111,4.862,0.9081,53.83,0.0557,5.404,0.2744,64
424,112,4.948,0.6583,55.86,0.0416,5.307,0.2974,63
424,113,4.972,0.8645,54.22,0.0684,5.419,0.3467,62
424,114,5.137,0.8045,54.92,0.063,5.511,0.2705,61
424,115,5.176,0.7691,54.82,0.0508,5.464,0.3281,60
424,116,5.036,0.7428,56.05,0.0813,5.504,0.2614,59
424,117,4.839,0.8727,55.24,0.0678,5.482,0.395,58
424,118,5.254,0.796,55.41,0.0659,5.38,0.3132,57
424,119,4.855,0.8288,56.7,0.0506,5.478,0.3674,56
424,120,5.216,0.871,54.5,0.0608,5.545,0.3465,55
424,121,5.04,0.8006,56.89,0.06,5.5,0.3733,54
424,122,4.942,0.9281,54.99,0.0743,5.528,0.3532,53
424,123,5.2,0.8551,56.07,0.0765,5.584,0.3088,52
424,124,4.988,0.8086,56.63,0.0751,5.46,0.3553,51
424,125,5.088,0.9287,57.27,0.0632,5.488,0.3266,50
424,126,5.102,0.895,57.56,0.0692,5.636,0.3267,49
424,127,5.74,0.9427,55.72,0.0779,5.635,0.3049,48
424,128,5.185,0.8941,56.99,0.0661,5.718,0.3635,47
424,129,5.411,0.9053,57.68,0.0542,5.652,0.3043,46
424,130,5.38,0.8227,56.78,0.0737,5.554,0.3406,45
424,131,4.92,0.9789,55.65,0.0677,5.699,0.3669,44
424,132,5.273,0.9006,56.04,0.0817,5.654,0.3257,43
424,133,5.507,0.9634,55.21,0.0954,5.541,0.4527,42
424,134,5.357,0.9123,55.89,0.0619,5.81,0.3648,41
424,135,5.409,0.8957,58.22,0.0556,5.704,0.3877,40
424,136,5.595,0.9499,55.92,0.0862,5.481,0.3794,39
424,137,4.98,0.9343,56.56,0.069,5.598,0.3008,38
424,138,5.522,0.9818,58.5,0.0851,5.505,0.35,37
424,139,5.632,0.8619,57.58,0.0623,5.742,0.3448,36
424,140,5.349,0.9358,57.15,0.0747,5.568,0.3395,35
424,141,5.4,0.9496,57.76,0.0678,5.684,0.3228,34
424,142,5.596,0.9537,58.17,0.0763,5.797,0.3332,33
424,143,5.537,0.991,57.18,0.0871,5.68,0.3531,32
424,144,5.835,1.0009,58.46,0.0768,5.68,0.4134,31
424,145,5.361,1.064,57.94,0.0839,5.879,0.4025,30
424,146,5.405,1.044,57.86,0.0732,5.817,0.3946,29
424,147,5.591,0.9378,56.28,0.0649,5.862,0.3478,28
424,148,5.961,0.9839,57.03,0.0776,5.959,0.3566,27
424,149,5.352,1.0069,58.31,0.0956,5.798,0.4199,26
424,150,5.778,0.8635,57.97,0.0803,5.734,0.3318,25
424,151,5.625,1.0345,58.87,0.0876,5.952,0.3527,24
424,152,5.999,1.0172,58.56,0.0781,5.855,0.327,23
424,153,6.325,1.0383,58.86,0.0711,5.986,0.3575,22
424,154,5.802,1.0488,57.09,0.0887,5.912,0.3925,21
424,155,5.69,1.0063,59.29,0.093,5.815,0.3802,20
424,156,6.134,0.9846,58.36,0.0865,5.538,0.411,19
424,157,5.944,0.954,59.75,0.0985,5.972,0.3492,18
424,158,6.075,1.101,58.24,0.0791,5.948,0.3816,17
424,159,5.771,1.1201,59.4,0.0809,5.938,0.3991,16
424,160,6.072,1.0811,59.64,0.0697,5.879,0.3581,15
424,161,6.057,1.0041,59.54,0.0832,5.952,0.4225,14
424,162,6.088,0.9704,58.19,0.0734,5.789,0.3652,13
424,163,5.927,1.085,57.56,0.0952,5.871,0.3894,12
424,164,6.112,1.0219,58.49,0.0778,5.985,0.3856,11
424,165,6.203,1.0871,57.56,0.0829,5.961,0.4034,10
424,166,5.997,1.0016,60.2,0.0922,6.087,0.3644,9
424,167,5.532,1.1495,59.04,0.0947,5.979,0.442,8
424,168,5.91,1.1286,60.97,0.0929,6.005,0.4173,7
424,169,6.276,1.1103,60.47,0.0773,6.072,0.3508,6
424,170,6.11,1.1008,59.61,0.0825,5.999,0.3632,5
424,171,5.968,1.0734,60.62,0.0789,6.03,0.4246,4
424,172,5.91,1.0289,59.01,0.113,6.019,0.4001,3
424,173,6.4,1.1756,59.61,0.0822,6.018,0.442,2
424,174,6.51,1.1441,61.31,0.0724,6.115,0.3911,1
424,175,6.622,1.0704,60.21,0.1075,6.064,0.4152,0
425,1,2.205,0.3113,41.95,0.0077,4.118,0.152,125
425,2,2.228,0.3567,44.91,-0.001,4.015,0.0623,125
425,3,3.197,0.3639,46.71,0.0065,4.186,0.1174,125
425,4,2.563,0.2101,44.51,0.0108,4.255,0.2037,125
425,5,2.979,0.297,46.9,0.0082,4.066,0.1167,125
425,6,2.273,0.319,45.38,0.0069,4.248,0.2053,125
425,7,2.438,0.2634,44.27,0.003,4.262,0.1168,125
425,8,2.463,0.2911,45.47,0.0279,4.308,0.1763,125
425,9,2.577,0.3541,46.87,0.004,4.26,0.1494,125
425,10,2.518,0.3477,44.78,0.0181,4.353,0.204,125
425,11,2.051,0.3211,44.65,0.0261,4.268,0.1336,125
425,12,2.816,0.403,46.9,0.0015,4.163,0.1366,125
425,13,2.518,0.3211,44.14,0.0008,4.207,0.093,125
425,14,3.404,0.3315,47.25,0.0292,4.327,0.1765,125
425,15,2.465,0.4767,47.02,0.0064,4.203,0.1386,125
425,16,2.565,0.4607,45.87,0.0283,4.341,0.1669,125
425,17,2.913,0.222,45.79,0.0111,4.35,0.1732,125
425,18,2.617,0.3593,46.67,0.0172,4.43,0.1714,125
425,19,2.556,0.4321,47.4,0.019,4.325,0.1223,125
425,20,2.403,0.5302,45.59,-0.0014,4.416,0.209,125
425,21,2.81,0.451,46.25,0.0423,4.379,0.1833,125
425,22,2.95,0.3958,47.96,0.0091,4.375,0.1804,125
425,23,3.359,0.4069,48.56,0.0268,4.542,0.1027,124
425,24,2.949,0.3119,44.95,0.0205,4.538,0.1368,123
425,25,2.939,0.4861,46.68,0.0378,4.434,0.1999,122
425,26,2.829,0.4679,48.45,0.0331,4.427,0.1785,121
425,27,2.758,0.5053,47.96,0.0127,4.41,0.1915,120
425,28,2.946,0.3991,48.99,0.0042,4.526,0.1946,119
425,29,2.955,0.5044,49.01,0.0049,4.458,0.1943,118
425,30,2.629,0.426,46.95,0.0369,4.411,0.1869,117
425,31,2.984,0.5044,49.49,0.0205,4.394,0.1756,116
425,32,2.889,0.4607,47.59,0.0279,4.675,0.1921,115
425,33,3.003,0.4809,47.66,0.0247,4.56,0.2866,114
425,34,2.814,0.5036,48.88,0.0244,4.405,0.175,113
425,35,3.211,0.5754,48.63,0.0284,4.593,0.183,112
425,36,2.71,0.5488,48.41,0.0366,4.679,0.2077,111
425,37,3.32,0.381,49.99,0.0361,4.611,0.1779,110
425,38,3.356,0.5467,51.07,0.0371,4.622,0.1955,109
425,39,2.525,0.4666,49.09,0.0238,4.656,0.1586,108
425,40,3.354,0.4503,50.56,0.0321,4.564,0.1393,107
425,41,2.909,0.4459,48.74,0.0374,4.567,0.1936,106
425,42,3.704,0.458,48.36,0.0245,4.669,0.218,105
425,43,3.542,0.6418,49.62,0.0205,4.577,0.2344,104
425,44,3.457,0.5993,49.09,0.0401,4.72,0.2224,103
425,45,3.692,0.5852,49.35,0.0343,4.477,0.2589,102
425,46,3.474,0.5296,49.3,0.0304,4.763,0.1972,101
425,47,3.283,0.5501,50.07,0.0298,4.577,0.1991,100
425,48,2.889,0.5619,49.08,0.0484,4.749,0.2562,99
425,49,3.746,0.474,49.08,0.0481,4.894,0.1912,98
425,50,3.76,0.5782,49.83,0.0302,4.816,0.1867,97
425,51,3.499,0.5678,50.68,0.0273,4.777,0.2321,96
425,52,3.427,0.6912,50.1,0.0286,4.782,0.203,95
425,53,3.404,0.5613,50.53,0.0335,4.902,0.2241,94
425,54,3.706,0.638,50.35,0.057,4.563,0.1854,93
425,55,3.752,0.6096,51.44,0.0558,4.845,0.1677,92
425,56,3.385,0.5615,51.78,0.0418,4.826,0.2322,91
425,57,3.51,0.6797,50.67,0.058,4.7,0.2254,90
425,58,3.261,0.5872,51.0,0.0463,4.933,0.2713,89
425,59,3.601,0.5333,50.62,0.0287,4.762,0.2483,88
425,60,3.127,0.6024,49.61,0.0312,4.856,0.2457,87
425,61,4.06,0.6895,50.68,0.0443,4.963,0.229,86
425,62,3.827,0.6048,50.7,0.0469,4.901,0.2594,85
425,63,3.394,0.6646,51.04,0.0552,5.19,0.2681,84
425,64,3.911,0.551,50.8,0.0503,4.931,0.2434,83
425,65,3.658,0.7033,50.8,0.0389,4.791,0.2848,82
425,66,4.277,0.6828,52.22,0.0267,4.999,0.229,81
425,67,3.948,0.6893,52.09,0.0472,5.008,0.2187,80
425,68,3.859,0.7027,53.34,0.0349,4.866,0.2645,79
425,69,4.019,0.6372,53.73,0.0279,5.102,0.2851,78
425,70,3.652,0.6502,53.57,0.0431,4.979,0.2824,77
425,71,4.467,0.6638,51.8,0.0515,5.015,0.2563,76
425,72,3.483,0.8244,52.68,0.0491,5.001,0.2284,75
425,73,4.688,0.7371,51.05,0.0528,5.052,0.2837,74
425,74,3.786,0.6492,51.72,0.0377,5.113,0.2886,73
425,75,4.508,0.7186,52.34,0.0505,4.939,0.2828,72
425,76,4.421,0.6961,52.67,0.0563,5.056,0.2426,71
425,77,3.794,0.7287,53.92,0.0428,5.198,0.2823,70
425,78,4.609,0.7004,54.59,0.0376,5.106,0.2868,69
425,79,4.086,0.7732,52.67,0.0497,5.052,0.2857,68
425,80,4.252,0.7625,53.71,0.0654,5.217,0.2703,67
425,81,4.35,0.6722,53.67,0.0392,5.056,0.2434,66
425,82,3.941,0.7844,52.84,0.0472,5.068,0.2854,65
